OrderDate,DueDate,ShipDate,SalesOrderNumber,CustomerKey,Customer,BusinessType,Continent,CountryName,StateCode,StateName,CityName,ProductKey,ProductName,SubcategoryName,ProductSize,ProductDetail,CategoryName,OrderQuantity,UnitPrice,UnitCost,Discount %
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43691,292,Fuel House,Gym,North America,United States,TX,Texas,Houston,319,Hydrolyzed Whey Protein,Whey Protein,2lbs,Chocolate,Protein,1,"$874,794","$262,440","5,825%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43692,221,Bro Warehouse,Warehouse,North America,United States,NM,New Mexico,Las Cruces,223,Men's 3/4 Leggings,Vests,M,Black,Clothing,6,"$5,187","$1,557","3,358%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43692,221,Bro Warehouse,Warehouse,North America,United States,NM,New Mexico,Las Cruces,215,Women Multivitamin,Vitamins,120 Capsules,NA,Vitamins,3,"$20,187","$6,057","3,358%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43692,221,Bro Warehouse,Warehouse,North America,United States,NM,New Mexico,Las Cruces,220,Platinum Multivitamin For Her,Vitamins,90 Tablets,NA,Vitamins,3,"$20,187","$6,057","3,358%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43692,221,Bro Warehouse,Warehouse,North America,United States,NM,New Mexico,Las Cruces,212,Opti-Women Multivitamin,Vitamins,60 Capsules,NA,Vitamins,4,"$20,187","$6,057","3,358%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43692,221,Bro Warehouse,Warehouse,North America,United States,NM,New Mexico,Las Cruces,229,Long-Sleeve Logo Jersey,Jerseys,M,Red,Clothing,4,"$28,840","$8,655","3,358%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43692,221,Bro Warehouse,Warehouse,North America,United States,NM,New Mexico,Las Cruces,235,Long-Sleeve Logo Jersey,Jerseys,XL,Red,Clothing,4,"$28,840","$8,655","3,358%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43692,221,Bro Warehouse,Warehouse,North America,United States,NM,New Mexico,Las Cruces,232,Long-Sleeve Logo Jersey,Jerseys,L,Red,Clothing,10,"$28,840","$8,646","3,358%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43692,221,Bro Warehouse,Warehouse,North America,United States,NM,New Mexico,Las Cruces,253,PRO Weight Gainer,Gainer,1lbs,Chocolate,Carbs,1,"$178,581","$53,577","3,358%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43692,221,Bro Warehouse,Warehouse,North America,United States,NM,New Mexico,Las Cruces,285,TrueFit Grass-Fed Protein,Meal Replacement,2lbs,Natural,Carbs,2,"$178,581","$53,577","3,358%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43692,221,Bro Warehouse,Warehouse,North America,United States,NM,New Mexico,Las Cruces,262,PRO Weight Gainer,Gainer,1lbs,Cookies,Carbs,1,"$183,938","$55,182","3,358%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43692,221,Bro Warehouse,Warehouse,North America,United States,NM,New Mexico,Las Cruces,264,PRO Weight Gainer,Gainer,1lbs,Caramel Ice Cream,Carbs,2,"$183,938","$55,182","3,358%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43692,221,Bro Warehouse,Warehouse,North America,United States,NM,New Mexico,Las Cruces,270,PRO Weight Gainer,Gainer,1lbs,Vanilla,Carbs,2,"$183,938","$55,182","3,358%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43692,221,Bro Warehouse,Warehouse,North America,United States,NM,New Mexico,Las Cruces,272,PRO Weight Gainer,Gainer,1lbs,Banana,Carbs,2,"$183,938","$55,182","3,358%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43692,221,Bro Warehouse,Warehouse,North America,United States,NM,New Mexico,Las Cruces,275,PRO Weight Gainer,Gainer,5lbs,Strawberry,Carbs,3,"$356,898","$107,070","3,358%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43692,221,Bro Warehouse,Warehouse,North America,United States,NM,New Mexico,Las Cruces,328,100% Egg Protein,Egg Protein,2lbs,Capuccino,Protein,1,"$419,459","$125,838","3,358%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43692,221,Bro Warehouse,Warehouse,North America,United States,NM,New Mexico,Las Cruces,330,Blended Protein,Blended Protein,2lbs,Coconut,Protein,1,"$419,459","$125,838","3,358%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43692,221,Bro Warehouse,Warehouse,North America,United States,NM,New Mexico,Las Cruces,334,100% Egg Protein,Egg Protein,2lbs,Strawberry,Protein,1,"$419,459","$125,838","3,358%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43692,221,Bro Warehouse,Warehouse,North America,United States,NM,New Mexico,Las Cruces,338,100% Egg Protein,Egg Protein,2lbs,Banana,Protein,1,"$419,459","$125,838","3,358%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43692,221,Bro Warehouse,Warehouse,North America,United States,NM,New Mexico,Las Cruces,332,100% Egg Protein,Egg Protein,2lbs,Cookies,Protein,2,"$419,459","$125,838","3,358%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43692,221,Bro Warehouse,Warehouse,North America,United States,NM,New Mexico,Las Cruces,324,Blended Protein,Blended Protein,2lbs,Chocolate,Protein,3,"$419,459","$125,838","3,358%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43692,221,Bro Warehouse,Warehouse,North America,United States,NM,New Mexico,Las Cruces,342,Hydrolyzed Whey Protein,Whey Protein,1lbs,Banana,Protein,5,"$419,459","$125,760","3,358%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43692,221,Bro Warehouse,Warehouse,North America,United States,NM,New Mexico,Las Cruces,326,Blended Protein,Blended Protein,2lbs,Peanut Butter,Protein,6,"$419,459","$125,838","3,358%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43692,221,Bro Warehouse,Warehouse,North America,United States,NM,New Mexico,Las Cruces,322,Blended Protein,Blended Protein,2lbs,Vanilla,Protein,7,"$419,459","$125,823","3,358%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43692,221,Bro Warehouse,Warehouse,North America,United States,NM,New Mexico,Las Cruces,316,Hydrolyzed Whey Protein,Whey Protein,2lbs,Peanut Butter,Protein,2,"$874,794","$262,440","3,358%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43692,221,Bro Warehouse,Warehouse,North America,United States,NM,New Mexico,Las Cruces,317,Hydrolyzed Whey Protein,Whey Protein,2lbs,Coconut,Protein,4,"$874,794","$262,440","3,358%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43692,221,Bro Warehouse,Warehouse,North America,United States,NM,New Mexico,Las Cruces,315,Hydrolyzed Whey Protein,Whey Protein,2lbs,Vanilla,Protein,8,"$874,794","$262,362","3,358%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43692,221,Bro Warehouse,Warehouse,North America,United States,NM,New Mexico,Las Cruces,319,Hydrolyzed Whey Protein,Whey Protein,2lbs,Chocolate,Protein,8,"$874,794","$262,440","3,358%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43692,221,Bro Warehouse,Warehouse,North America,United States,NM,New Mexico,Las Cruces,314,Hydrolyzed Whey Protein,Whey Protein,5lbs,Vanilla,Protein,2,"$2146,962","$644,091","3,358%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43693,485,Monsteronus,Supplement Store,North America,United States,VA,Virginia,Leesburg,218,Gym Sports Socks,Socks,M,Black,Clothing,6,"$5,700","$1,698","2,340%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43693,485,Monsteronus,Supplement Store,North America,United States,VA,Virginia,Leesburg,212,Opti-Women Multivitamin,Vitamins,60 Capsules,NA,Vitamins,2,"$20,187","$6,057","2,340%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43693,485,Monsteronus,Supplement Store,North America,United States,VA,Virginia,Leesburg,215,Women Multivitamin,Vitamins,120 Capsules,NA,Vitamins,2,"$20,187","$6,057","2,340%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43693,485,Monsteronus,Supplement Store,North America,United States,VA,Virginia,Leesburg,235,Long-Sleeve Logo Jersey,Jerseys,XL,Red,Clothing,3,"$28,840","$8,655","2,340%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43693,485,Monsteronus,Supplement Store,North America,United States,VA,Virginia,Leesburg,351,Isolate Whey Protein,Whey Protein,5lbs,Cookies,Protein,1,"$2024,994","$569,394","2,340%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43693,485,Monsteronus,Supplement Store,North America,United States,VA,Virginia,Leesburg,350,Hydrolyzed Whey Protein,Whey Protein,5lbs,Caramel Ice Cream,Protein,3,"$2024,994","$580,017","2,340%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43693,485,Monsteronus,Supplement Store,North America,United States,VA,Virginia,Leesburg,345,Hydrolyzed Whey Protein,Whey Protein,5lbs,Strawberry,Protein,1,"$2039,994","$579,975","2,340%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43693,485,Monsteronus,Supplement Store,North America,United States,VA,Virginia,Leesburg,346,Isolate Whey Protein,Whey Protein,5lbs,Chocolate,Protein,1,"$2039,994","$574,914","2,340%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43693,485,Monsteronus,Supplement Store,North America,United States,VA,Virginia,Leesburg,347,Hydrolyzed Whey Protein,Whey Protein,5lbs,Banana,Protein,1,"$2039,994","$582,249","2,340%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43693,485,Monsteronus,Supplement Store,North America,United States,VA,Virginia,Leesburg,344,Hydrolyzed Whey Protein,Whey Protein,5lbs,Capuccino,Protein,3,"$2039,994","$574,935","2,340%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43694,315,Monsterx,Supplement Store,North America,United States,FL,Florida,Merritt Island,223,Men's 3/4 Leggings,Vests,M,Black,Clothing,1,"$5,187","$1,557","2,873%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43694,315,Monsterx,Supplement Store,North America,United States,FL,Florida,Merritt Island,212,Opti-Women Multivitamin,Vitamins,60 Capsules,NA,Vitamins,1,"$20,187","$6,057","2,873%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43694,315,Monsterx,Supplement Store,North America,United States,FL,Florida,Merritt Island,215,Women Multivitamin,Vitamins,120 Capsules,NA,Vitamins,1,"$20,187","$6,057","2,873%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43694,315,Monsterx,Supplement Store,North America,United States,FL,Florida,Merritt Island,220,Platinum Multivitamin For Her,Vitamins,90 Tablets,NA,Vitamins,5,"$20,187","$6,057","2,873%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43694,315,Monsterx,Supplement Store,North America,United States,FL,Florida,Merritt Island,232,Long-Sleeve Logo Jersey,Jerseys,L,Red,Clothing,2,"$28,840","$8,646","2,873%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43694,315,Monsterx,Supplement Store,North America,United States,FL,Florida,Merritt Island,235,Long-Sleeve Logo Jersey,Jerseys,XL,Red,Clothing,3,"$28,840","$8,655","2,873%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43694,315,Monsterx,Supplement Store,North America,United States,FL,Florida,Merritt Island,349,Isolate Whey Protein,Whey Protein,5lbs,Coconut,Protein,3,"$2024,994","$572,532","2,873%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43694,315,Monsterx,Supplement Store,North America,United States,FL,Florida,Merritt Island,345,Hydrolyzed Whey Protein,Whey Protein,5lbs,Strawberry,Protein,1,"$2039,994","$579,975","2,873%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43694,315,Monsterx,Supplement Store,North America,United States,FL,Florida,Merritt Island,347,Hydrolyzed Whey Protein,Whey Protein,5lbs,Banana,Protein,1,"$2039,994","$582,249","2,873%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43694,315,Monsterx,Supplement Store,North America,United States,FL,Florida,Merritt Island,346,Isolate Whey Protein,Whey Protein,5lbs,Chocolate,Protein,2,"$2039,994","$574,914","2,873%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43694,315,Monsterx,Supplement Store,North America,United States,FL,Florida,Merritt Island,344,Hydrolyzed Whey Protein,Whey Protein,5lbs,Capuccino,Protein,3,"$2039,994","$574,935","2,873%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43695,27,Wisdom Sports,Warehouse,North America,United States,TN,Tennessee,Millington,218,Gym Sports Socks,Socks,M,Black,Clothing,2,"$5,700","$1,698","3,991%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43695,27,Wisdom Sports,Warehouse,North America,United States,TN,Tennessee,Millington,304,STEAK in Powder,Beef Protein,4lbs,Banana,Protein,1,"$714,704","$214,413","3,991%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43695,27,Wisdom Sports,Warehouse,North America,United States,TN,Tennessee,Millington,293,STEAK in Powder,Beef Protein,4lbs,Coconut,Protein,1,"$722,595","$216,780","3,991%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43695,27,Wisdom Sports,Warehouse,North America,United States,TN,Tennessee,Millington,307,STEAK in Powder,Beef Protein,4lbs,Peanut Butter,Protein,2,"$722,595","$216,780","3,991%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43695,27,Wisdom Sports,Warehouse,North America,United States,TN,Tennessee,Millington,348,Isolate Whey Protein,Whey Protein,5lbs,Peanut Butter,Protein,5,"$2024,994","$574,608","3,991%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43695,27,Wisdom Sports,Warehouse,North America,United States,TN,Tennessee,Millington,350,Hydrolyzed Whey Protein,Whey Protein,5lbs,Caramel Ice Cream,Protein,5,"$2024,994","$580,017","3,991%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43695,27,Wisdom Sports,Warehouse,North America,United States,TN,Tennessee,Millington,351,Isolate Whey Protein,Whey Protein,5lbs,Cookies,Protein,6,"$2024,994","$569,394","3,991%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43695,27,Wisdom Sports,Warehouse,North America,United States,TN,Tennessee,Millington,347,Hydrolyzed Whey Protein,Whey Protein,5lbs,Banana,Protein,2,"$2039,994","$582,249","3,991%"
2010-12-29 00:00:00,2011-01-10 00:00:00,2011-01-05 00:00:00,SO43696,603,Nutrition Effort,Supplement Store,North America,United States,FL,Florida,Miami,326,Blended Protein,Blended Protein,2lbs,Peanut Butter,Protein,1,"$419,459","$125,838","4,186%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43843,18,Guide Store,Warehouse,North America,United States,MI,Michigan,Zeeland,218,Gym Sports Socks,Socks,M,Black,Clothing,2,"$5,700","$1,698","1,886%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43843,18,Guide Store,Warehouse,North America,United States,MI,Michigan,Zeeland,293,STEAK in Powder,Beef Protein,4lbs,Coconut,Protein,2,"$722,595","$216,780","1,886%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43843,18,Guide Store,Warehouse,North America,United States,MI,Michigan,Zeeland,307,STEAK in Powder,Beef Protein,4lbs,Peanut Butter,Protein,2,"$722,595","$216,780","1,886%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43843,18,Guide Store,Warehouse,North America,United States,MI,Michigan,Zeeland,300,STEAK in Powder,Beef Protein,5lbs,Cookies,Protein,1,"$809,760","$242,931","1,886%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43843,18,Guide Store,Warehouse,North America,United States,MI,Michigan,Zeeland,292,STEAK in Powder,Beef Protein,5lbs,Chocolate,Protein,1,"$818,700","$245,610","1,886%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43843,18,Guide Store,Warehouse,North America,United States,MI,Michigan,Zeeland,351,Isolate Whey Protein,Whey Protein,5lbs,Cookies,Protein,2,"$2024,994","$569,394","1,886%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43843,18,Guide Store,Warehouse,North America,United States,MI,Michigan,Zeeland,349,Isolate Whey Protein,Whey Protein,5lbs,Coconut,Protein,3,"$2024,994","$572,532","1,886%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43843,18,Guide Store,Warehouse,North America,United States,MI,Michigan,Zeeland,350,Hydrolyzed Whey Protein,Whey Protein,5lbs,Caramel Ice Cream,Protein,5,"$2024,994","$580,017","1,886%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43843,18,Guide Store,Warehouse,North America,United States,MI,Michigan,Zeeland,344,Hydrolyzed Whey Protein,Whey Protein,5lbs,Capuccino,Protein,2,"$2039,994","$574,935","1,886%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43843,18,Guide Store,Warehouse,North America,United States,MI,Michigan,Zeeland,347,Hydrolyzed Whey Protein,Whey Protein,5lbs,Banana,Protein,2,"$2039,994","$582,249","1,886%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43844,353,Raise The Bar,Gym,North America,Canada,MB,Manitoba,Winnipeg,351,Isolate Whey Protein,Whey Protein,5lbs,Cookies,Protein,1,"$2024,994","$569,394","1,673%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43844,353,Raise The Bar,Gym,North America,Canada,MB,Manitoba,Winnipeg,349,Isolate Whey Protein,Whey Protein,5lbs,Coconut,Protein,2,"$2024,994","$572,532","1,673%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43844,353,Raise The Bar,Gym,North America,Canada,MB,Manitoba,Winnipeg,350,Hydrolyzed Whey Protein,Whey Protein,5lbs,Caramel Ice Cream,Protein,3,"$2024,994","$580,017","1,673%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43844,353,Raise The Bar,Gym,North America,Canada,MB,Manitoba,Winnipeg,348,Isolate Whey Protein,Whey Protein,5lbs,Peanut Butter,Protein,4,"$2024,994","$574,608","1,673%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43845,206,Monster Planned,Supplement Store,North America,United States,NC,North Carolina,Winston-Salem,223,Men's 3/4 Leggings,Vests,M,Black,Clothing,4,"$5,187","$1,557","1,348%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43845,206,Monster Planned,Supplement Store,North America,United States,NC,North Carolina,Winston-Salem,232,Long-Sleeve Logo Jersey,Jerseys,L,Red,Clothing,3,"$28,840","$8,646","1,348%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43845,206,Monster Planned,Supplement Store,North America,United States,NC,North Carolina,Winston-Salem,262,PRO Weight Gainer,Gainer,1lbs,Cookies,Carbs,1,"$183,938","$55,182","1,348%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43845,206,Monster Planned,Supplement Store,North America,United States,NC,North Carolina,Winston-Salem,270,PRO Weight Gainer,Gainer,1lbs,Vanilla,Carbs,1,"$183,938","$55,182","1,348%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43845,206,Monster Planned,Supplement Store,North America,United States,NC,North Carolina,Winston-Salem,342,Hydrolyzed Whey Protein,Whey Protein,1lbs,Banana,Protein,1,"$419,459","$125,760","1,348%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43845,206,Monster Planned,Supplement Store,North America,United States,NC,North Carolina,Winston-Salem,324,Blended Protein,Blended Protein,2lbs,Chocolate,Protein,2,"$419,459","$125,838","1,348%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43845,206,Monster Planned,Supplement Store,North America,United States,NC,North Carolina,Winston-Salem,328,100% Egg Protein,Egg Protein,2lbs,Capuccino,Protein,2,"$419,459","$125,838","1,348%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43845,206,Monster Planned,Supplement Store,North America,United States,NC,North Carolina,Winston-Salem,332,100% Egg Protein,Egg Protein,2lbs,Cookies,Protein,2,"$419,459","$125,838","1,348%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43845,206,Monster Planned,Supplement Store,North America,United States,NC,North Carolina,Winston-Salem,315,Hydrolyzed Whey Protein,Whey Protein,2lbs,Vanilla,Protein,1,"$874,794","$262,362","1,348%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43845,206,Monster Planned,Supplement Store,North America,United States,NC,North Carolina,Winston-Salem,314,Hydrolyzed Whey Protein,Whey Protein,5lbs,Vanilla,Protein,2,"$2146,962","$644,091","1,348%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43846,318,Monster Steel,Supplement Store,North America,Canada,BC,British Columbia,Victoria,223,Men's 3/4 Leggings,Vests,M,Black,Clothing,1,"$5,187","$1,557","3,121%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43846,318,Monster Steel,Supplement Store,North America,Canada,BC,British Columbia,Victoria,285,TrueFit Grass-Fed Protein,Meal Replacement,2lbs,Natural,Carbs,1,"$178,581","$53,577","3,121%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43846,318,Monster Steel,Supplement Store,North America,Canada,BC,British Columbia,Victoria,262,PRO Weight Gainer,Gainer,1lbs,Cookies,Carbs,1,"$183,938","$55,182","3,121%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43846,318,Monster Steel,Supplement Store,North America,Canada,BC,British Columbia,Victoria,270,PRO Weight Gainer,Gainer,1lbs,Vanilla,Carbs,3,"$183,938","$55,182","3,121%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43847,210,Warriors for Christ,Gym,North America,Canada,ON,Ontario,Toronto,223,Men's 3/4 Leggings,Vests,M,Black,Clothing,1,"$5,187","$1,557","4,905%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43847,210,Warriors for Christ,Gym,North America,Canada,ON,Ontario,Toronto,232,Long-Sleeve Logo Jersey,Jerseys,L,Red,Clothing,1,"$28,840","$8,646","4,905%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43847,210,Warriors for Christ,Gym,North America,Canada,ON,Ontario,Toronto,319,Hydrolyzed Whey Protein,Whey Protein,2lbs,Chocolate,Protein,1,"$874,794","$262,440","4,905%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43848,164,Nutrition Cycle,Supplement Store,North America,United States,OR,Oregon,Troutdale,348,Isolate Whey Protein,Whey Protein,5lbs,Peanut Butter,Protein,1,"$2024,994","$574,608","2,816%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43848,164,Nutrition Cycle,Supplement Store,North America,United States,OR,Oregon,Troutdale,351,Isolate Whey Protein,Whey Protein,5lbs,Cookies,Protein,1,"$2024,994","$569,394","2,816%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43848,164,Nutrition Cycle,Supplement Store,North America,United States,OR,Oregon,Troutdale,349,Isolate Whey Protein,Whey Protein,5lbs,Coconut,Protein,4,"$2024,994","$572,532","2,816%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43848,164,Nutrition Cycle,Supplement Store,North America,United States,OR,Oregon,Troutdale,346,Isolate Whey Protein,Whey Protein,5lbs,Chocolate,Protein,1,"$2039,994","$574,914","2,816%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43848,164,Nutrition Cycle,Supplement Store,North America,United States,OR,Oregon,Troutdale,344,Hydrolyzed Whey Protein,Whey Protein,5lbs,Capuccino,Protein,2,"$2039,994","$574,935","2,816%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43849,697,Monster Progress,Supplement Store,North America,United States,UT,Utah,Tooele,212,Opti-Women Multivitamin,Vitamins,60 Capsules,NA,Vitamins,1,"$20,187","$6,057","2,888%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43849,697,Monster Progress,Supplement Store,North America,United States,UT,Utah,Tooele,215,Women Multivitamin,Vitamins,120 Capsules,NA,Vitamins,1,"$20,187","$6,057","2,888%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43849,697,Monster Progress,Supplement Store,North America,United States,UT,Utah,Tooele,220,Platinum Multivitamin For Her,Vitamins,90 Tablets,NA,Vitamins,1,"$20,187","$6,057","2,888%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43849,697,Monster Progress,Supplement Store,North America,United States,UT,Utah,Tooele,229,Long-Sleeve Logo Jersey,Jerseys,M,Red,Clothing,1,"$28,840","$8,655","2,888%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43849,697,Monster Progress,Supplement Store,North America,United States,UT,Utah,Tooele,232,Long-Sleeve Logo Jersey,Jerseys,L,Red,Clothing,4,"$28,840","$8,646","2,888%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43849,697,Monster Progress,Supplement Store,North America,United States,UT,Utah,Tooele,349,Isolate Whey Protein,Whey Protein,5lbs,Coconut,Protein,2,"$2024,994","$572,532","2,888%"
2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,SO43849,697,Monster Progress,Supplement Store,North America,United States,UT,Utah,Tooele,350,Hydrolyzed Whey Protein,Whey Protein,5lbs,Caramel Ice Cream,Protein,2,"$2024,994","$580,017","2,888%"
